SK_ID_CURR,max_entry_payment_day
102039,-1437.0
102040,-518.0
102041,-910.0
102043,-503.0
102044,-507.0
102045,-2322.0
102048,-500.0
102049,-529.0
102051,-572.0
102052,-530.0
102053,-514.0
102054,-584.0
102055,-525.0
102056,-806.0
102057,-533.0
102058,-710.0
102059,-521.0
102060,-625.0
102061,-519.0
102062,-1503.0
102063,-2015.0
102065,-878.0
102067,-508.0
102068,-524.0
102069,-800.0
102071,-1336.0
102072,-527.0
102073,-885.0
102074,-765.0
102075,-1638.0
102076,-530.0
102077,-561.0
102078,-507.0
102080,-524.0
102081,-831.0
102082,-502.0
102083,-1198.0
102085,-1346.0
102086,-517.0
102088,-1811.0
102089,-502.0
102092,-1010.0
102093,-529.0
102094,-1682.0
102095,-523.0
102096,-1606.0
102097,-510.0
102098,-529.0
102099,-539.0
102101,-502.0
102102,-505.0
102103,-538.0
102106,-528.0
102107,-574.0
102108,-519.0
102109,-785.0
102110,-517.0
102111,-525.0
102112,-542.0
102113,-673.0
102114,-1187.0
102115,-509.0
102117,-529.0
102118,-535.0
102119,-505.0
102120,-749.0
102121,-548.0
102123,-504.0
102124,-516.0
102125,-515.0
102126,-511.0
102127,-652.0
102129,-1889.0
102130,-500.0
102131,-516.0
102133,-524.0
102135,-502.0
102136,-502.0
102137,-512.0
102138,-523.0
102139,-525.0
102140,-510.0
102141,-1958.0
102142,-836.0
102143,-504.0
102144,-2682.0
102145,-517.0
102146,-519.0
102147,-512.0
102148,-506.0
102149,-508.0
102151,-1273.0
102152,-1646.0
102153,-510.0
102154,-1145.0
102155,-512.0
102156,-2874.0
102157,-509.0
102158,-506.0
102159,-2026.0
102160,-517.0
102161,-1815.0
102162,-512.0
102163,-936.0
102164,-510.0
102165,-506.0
102166,-990.0
102167,-1466.0
102168,-507.0
102170,-835.0
102171,-1278.0
102172,-503.0
102173,-514.0
102174,-518.0
102175,-527.0
102176,-504.0
102178,-1500.0
102179,-524.0
102180,-1341.0
102181,-516.0
102182,-530.0
102184,-553.0
102185,-514.0
102186,-510.0
102187,-509.0
102188,-1528.0
102189,-866.0
102190,-526.0
102191,-508.0
102192,-503.0
102193,-523.0
102194,-514.0
102195,-2490.0
102196,-505.0
102197,-522.0
102198,-1764.0
102199,-516.0
102201,-724.0
102202,-520.0
102203,-648.0
102205,-1191.0
102206,-637.0
102207,-722.0
102208,-503.0
102209,-525.0
102210,-511.0
102211,-523.0
102212,-833.0
102213,-1019.0
102214,-540.0
102215,-516.0
102216,-502.0
102217,-538.0
102218,-2380.0
102220,-532.0
102221,-1948.0
102222,-507.0
102223,-1983.0
102225,-510.0
102226,-823.0
102227,-829.0
102230,-502.0
102231,-527.0
102232,-2050.0
102233,-519.0
102234,-501.0
102235,-528.0
102236,-527.0
102237,-684.0
102238,-532.0
102239,-500.0
102241,-588.0
102242,-502.0
102243,-519.0
102244,-2426.0
102245,-503.0
102246,-506.0
102247,-614.0
102248,-2266.0
102249,-513.0
102250,-501.0
102251,-505.0
102252,-565.0
102253,-522.0
102254,-511.0
102256,-1629.0
102257,-2123.0
102258,-1508.0
102260,-2101.0
102261,-1590.0
102262,-2083.0
102263,-503.0
102264,-1090.0
102266,-1619.0
102267,-501.0
102268,-875.0
102270,-1278.0
102271,-532.0
102272,-512.0
102273,-1449.0
102274,-516.0
102275,-719.0
102277,-2013.0
102278,-796.0
102279,-1673.0
102280,-715.0
102282,-803.0
102283,-893.0
102284,-2457.0
102285,-1894.0
102286,-1369.0
102288,-2275.0
102289,-533.0
102290,-532.0
102291,-519.0
102293,-1674.0
102294,-518.0
102295,-2198.0
102296,-516.0
102297,-523.0
102298,-533.0
102299,-508.0
102300,-509.0
102301,-540.0
102302,-523.0
102303,-501.0
102304,-517.0
102305,-564.0
102306,-890.0
102308,-503.0
102309,-538.0
102310,-516.0
102311,-646.0
102312,-509.0
102314,-751.0
102315,-508.0
102316,-533.0
102317,-1376.0
102320,-531.0
102321,-1767.0
102323,-515.0
102324,-1978.0
102326,-1852.0
102327,-510.0
102328,-520.0
102329,-503.0
102330,-1341.0
102331,-584.0
102332,-501.0
102333,-511.0
102334,-1967.0
102335,-514.0
102336,-509.0
102338,-522.0
102339,-523.0
102340,-525.0
102341,-509.0
102344,-514.0
102345,-504.0
102346,-660.0
102347,-522.0
102348,-1218.0
102349,-529.0
102350,-500.0
102351,-558.0
102352,-518.0
102353,-504.0
102354,-1364.0
102355,-525.0
102356,-1356.0
102357,-1632.0
102358,-1572.0
102359,-504.0
102360,-500.0
102361,-1739.0
102363,-526.0
102364,-525.0
102365,-506.0
102366,-852.0
102367,-1280.0
102368,-1931.0
102369,-1236.0
102370,-526.0
102371,-504.0
102372,-526.0
102373,-1584.0
102374,-2132.0
102375,-502.0
102376,-504.0
102377,-503.0
102378,-503.0
102379,-575.0
102380,-530.0
102381,-510.0
102382,-516.0
102383,-528.0
102384,-666.0
102385,-506.0
102386,-526.0
102387,-699.0
102389,-2167.0
102390,-1947.0
102391,-2029.0
102392,-604.0
102393,-587.0
102394,-518.0
102395,-513.0
102396,-510.0
102397,-528.0
102398,-759.0
102399,-519.0
102401,-510.0
102402,-510.0
102403,-881.0
102404,-636.0
102407,-671.0
102408,-512.0
102409,-2116.0
102410,-517.0
102411,-902.0
102412,-547.0
102413,-526.0
102414,-509.0
102415,-508.0
102416,-502.0
102417,-644.0
102418,-511.0
102420,-513.0
102421,-509.0
102422,-528.0
102423,-2644.0
102424,-528.0
102425,-512.0
102426,-1059.0
102427,-513.0
102428,-503.0
102429,-1247.0
102430,-2538.0
102431,-504.0
102432,-1076.0
102434,-1693.0
102435,-1012.0
102436,-1525.0
102437,-699.0
102438,-916.0
102439,-690.0
102440,-821.0
102442,-530.0
102444,-525.0
102445,-521.0
102446,-514.0
102447,-697.0
102448,-1138.0
102449,-704.0
102451,-652.0
102452,-799.0
102454,-1443.0
102455,-1246.0
102456,-1423.0
102457,-655.0
102458,-1750.0
102459,-514.0
102460,-2042.0
102461,-2239.0
102463,-976.0
102464,-502.0
102465,-514.0
102466,-508.0
102467,-500.0
102468,-533.0
102471,-509.0
102472,-569.0
102473,-518.0
102474,-1587.0
102475,-2531.0
102476,-502.0
102477,-503.0
102478,-1116.0
102479,-765.0
102480,-702.0
102481,-526.0
102482,-520.0
102483,-535.0
102484,-2540.0
102485,-534.0
102486,-522.0
102487,-500.0
102488,-510.0
102489,-500.0
102490,-522.0
102491,-503.0
102494,-541.0
102495,-1099.0
102496,-527.0
102497,-677.0
102498,-1182.0
102500,-669.0
102502,-1904.0
102503,-1076.0
102504,-2392.0
102506,-1595.0
102508,-518.0
102509,-548.0
102510,-512.0
102511,-514.0
102512,-2227.0
102513,-669.0
102514,-517.0
102515,-517.0
102516,-516.0
102517,-526.0
102521,-1308.0
102522,-582.0
102523,-507.0
102524,-1551.0
102525,-1067.0
102526,-1111.0
102528,-521.0
102530,-1567.0
102531,-722.0
102532,-501.0
102533,-621.0
102536,-1761.0
102537,-2042.0
102538,-535.0
102539,-519.0
102540,-2448.0
102541,-521.0
102542,-505.0
102544,-504.0
102545,-511.0
102546,-1008.0
102547,-508.0
102548,-502.0
102550,-509.0
102551,-503.0
102552,-529.0
102553,-501.0
102554,-1008.0
102555,-1215.0
102556,-1191.0
102557,-529.0
102558,-518.0
102559,-508.0
102560,-515.0
102562,-505.0
102563,-752.0
102564,-513.0
102565,-514.0
102566,-1152.0
102568,-512.0
102571,-514.0
102572,-502.0
102573,-521.0
102574,-520.0
102575,-505.0
102577,-1216.0
102578,-514.0
102579,-505.0
102580,-522.0
102581,-508.0
102582,-558.0
102583,-1958.0
102584,-503.0
102585,-1913.0
102586,-733.0
102587,-520.0
102588,-1299.0
102590,-513.0
102591,-510.0
102592,-558.0
102593,-515.0
102594,-2346.0
102596,-734.0
102598,-522.0
102599,-515.0
102600,-759.0
102601,-508.0
102603,-502.0
102604,-526.0
102605,-2533.0
102606,-504.0
102607,-527.0
102608,-730.0
102609,-507.0
102611,-528.0
102612,-510.0
102613,-660.0
102614,-1451.0
102615,-525.0
102616,-516.0
102617,-510.0
102618,-1324.0
102620,-518.0
102621,-592.0
102622,-557.0
102623,-836.0
102625,-2878.0
102626,-631.0
102627,-1249.0
102628,-1288.0
102629,-504.0
102630,-861.0
102631,-513.0
102632,-516.0
102633,-508.0
102634,-502.0
102635,-532.0
102636,-822.0
102637,-505.0
102638,-865.0
102639,-649.0
102640,-1777.0
102641,-535.0
102642,-542.0
102643,-540.0
102644,-910.0
102645,-508.0
102646,-722.0
102647,-594.0
102648,-514.0
102649,-1286.0
102650,-502.0
102651,-501.0
102652,-524.0
102653,-521.0
102654,-675.0
102655,-527.0
102657,-658.0
102658,-518.0
102660,-942.0
102663,-619.0
102664,-510.0
102665,-1043.0
102666,-990.0
102667,-508.0
102668,-506.0
102669,-659.0
102671,-525.0
102674,-501.0
102675,-859.0
102676,-518.0
102677,-516.0
102679,-526.0
102680,-1082.0
102681,-506.0
102682,-1580.0
102683,-544.0
102684,-526.0
102685,-516.0
102686,-504.0
102688,-525.0
102690,-522.0
102693,-885.0
102694,-1238.0
102695,-510.0
102696,-500.0
102697,-1463.0
102698,-847.0
102700,-1479.0
102702,-503.0
102703,-570.0
102704,-1424.0
102705,-500.0
102706,-510.0
102708,-514.0
102709,-528.0
102710,-1465.0
102711,-857.0
102712,-518.0
102713,-509.0
102714,-530.0
102715,-538.0
102716,-1027.0
102717,-523.0
102718,-528.0
102719,-1355.0
102722,-500.0
102723,-788.0
102724,-558.0
102725,-507.0
102726,-1872.0
102727,-785.0
102729,-510.0
102730,-594.0
102732,-528.0
102733,-525.0
102734,-511.0
102735,-519.0
102736,-2743.0
102737,-507.0
102738,-521.0
102739,-507.0
102741,-715.0
102742,-504.0
102743,-543.0
102744,-523.0
102745,-506.0
102746,-504.0
102747,-510.0
102749,-501.0
102750,-503.0
102751,-509.0
102752,-1168.0
102754,-747.0
102755,-528.0
102756,-1353.0
102757,-735.0
102758,-526.0
102762,-510.0
102764,-1657.0
102765,-504.0
102767,-528.0
102770,-546.0
102771,-1078.0
102772,-501.0
102774,-525.0
102775,-504.0
102776,-559.0
102777,-509.0
102779,-789.0
102780,-527.0
102781,-1418.0
102782,-513.0
102783,-522.0
102784,-512.0
102785,-914.0
102786,-561.0
102788,-507.0
102789,-696.0
102790,-2135.0
102791,-2192.0
102792,-813.0
102793,-619.0
102795,-513.0
102797,-2528.0
102798,-517.0
102799,-529.0
102800,-1106.0
102801,-507.0
102804,-1061.0
102805,-504.0
102806,-517.0
102807,-531.0
102809,-513.0
102810,-500.0
102811,-1386.0
102812,-508.0
102814,-517.0
102816,-650.0
102817,-645.0
102818,-519.0
102819,-937.0
102820,-1637.0
102821,-661.0
102822,-596.0
102823,-587.0
102824,-507.0
102825,-1399.0
102827,-713.0
102828,-936.0
102829,-2672.0
102830,-501.0
102831,-1338.0
102832,-1487.0
102833,-500.0
102834,-2527.0
102835,-651.0
102836,-871.0
102837,-540.0
102839,-507.0
102840,-966.0
102841,-522.0
102842,-516.0
102844,-1763.0
102845,-526.0
102847,-509.0
102849,-511.0
102851,-508.0
102852,-724.0
102853,-677.0
102854,-726.0
102855,-1712.0
102856,-506.0
102857,-521.0
102858,-711.0
102859,-842.0
102860,-894.0
102861,-520.0
102862,-518.0
102863,-1336.0
102865,-510.0
102866,-1068.0
102867,-500.0
102868,-1601.0
102869,-507.0
102871,-2743.0
102872,-525.0
102874,-630.0
102875,-2366.0
102877,-1644.0
102879,-532.0
102880,-2079.0
102881,-528.0
102882,-527.0
102883,-517.0
102885,-506.0
102886,-506.0
102887,-505.0
102888,-500.0
102889,-1636.0
102890,-573.0
102891,-511.0
102894,-560.0
102895,-517.0
102896,-2715.0
102897,-1753.0
102898,-517.0
102899,-2177.0
102900,-866.0
102901,-511.0
102903,-2212.0
102904,-524.0
102905,-517.0
102907,-524.0
102908,-522.0
102910,-516.0
102911,-1570.0
102912,-529.0
102913,-525.0
102914,-517.0
102915,-894.0
102918,-501.0
102919,-506.0
102920,-504.0
102922,-500.0
102923,-530.0
102924,-528.0
102925,-510.0
102926,-1734.0
102927,-1746.0
102928,-701.0
102929,-508.0
102930,-516.0
102932,-1755.0
102933,-1245.0
102934,-514.0
102936,-516.0
102938,-504.0
102939,-515.0
102940,-1171.0
102941,-530.0
102942,-501.0
102946,-516.0
102947,-514.0
102948,-986.0
102949,-511.0
102950,-518.0
102951,-511.0
102953,-522.0
102954,-540.0
102955,-516.0
102956,-507.0
102957,-2332.0
102958,-553.0
102960,-522.0
102961,-520.0
102962,-501.0
102964,-513.0
102965,-2008.0
102966,-2223.0
102967,-518.0
102968,-2382.0
102969,-502.0
102972,-565.0
102973,-512.0
102976,-528.0
102978,-508.0
102979,-504.0
102980,-612.0
102981,-505.0
102982,-587.0
102985,-505.0
102986,-520.0
102987,-521.0
102988,-516.0
102989,-767.0
102990,-2320.0
102991,-2462.0
102993,-505.0
102995,-1043.0
102996,-540.0
102997,-814.0
102999,-515.0
103000,-503.0
103001,-520.0
103002,-508.0
103003,-575.0
103004,-628.0
103005,-505.0
103006,-705.0
103007,-1965.0
103008,-1606.0
103009,-553.0
103011,-522.0
103012,-501.0
103013,-520.0
103015,-2315.0
103016,-529.0
103017,-899.0
103018,-1062.0
103019,-524.0
103021,-912.0
103022,-500.0
103023,-535.0
103024,-518.0
103025,-736.0
103026,-509.0
103028,-630.0
103029,-530.0
103030,-512.0
103031,-672.0
103032,-503.0
103033,-505.0
103035,-1506.0
103036,-723.0
103040,-519.0
103041,-2397.0
103042,-519.0
103043,-1258.0
103045,-523.0
103047,-1934.0
103048,-673.0
103049,-523.0
103051,-693.0
103052,-502.0
103053,-501.0
103054,-528.0
103055,-515.0
103056,-502.0
103058,-628.0
103060,-519.0
103061,-1362.0
103062,-525.0
103063,-804.0
103064,-522.0
103065,-549.0
103066,-1399.0
103067,-1640.0
103068,-2366.0
103070,-524.0
103071,-2267.0
103072,-525.0
103073,-528.0
103074,-509.0
103076,-504.0
103078,-528.0
103079,-1424.0
103080,-507.0
103081,-604.0
103082,-503.0
103083,-506.0
103084,-614.0
103085,-1290.0
103086,-653.0
103087,-515.0
103088,-532.0
103090,-514.0
103092,-526.0
103096,-630.0
103097,-523.0
103098,-503.0
103099,-543.0
103100,-532.0
103101,-520.0
103103,-531.0
103104,-1594.0
103105,-1788.0
103106,-1356.0
103107,-517.0
103108,-502.0
103109,-827.0
103110,-516.0
103111,-524.0
103112,-1257.0
103113,-524.0
103114,-937.0
103115,-505.0
103118,-512.0
103119,-1001.0
103120,-533.0
103121,-500.0
103122,-2466.0
103123,-507.0
103125,-512.0
103127,-944.0
103130,-516.0
103132,-720.0
103133,-514.0
103134,-513.0
103135,-1416.0
103136,-523.0
103137,-1172.0
103138,-580.0
103139,-1882.0
103140,-767.0
103141,-510.0
103142,-515.0
103143,-526.0
103144,-568.0
103146,-506.0
103147,-542.0
103148,-1484.0
103149,-2303.0
103150,-529.0
103151,-2735.0
103153,-1815.0
103154,-536.0
103155,-501.0
103157,-638.0
103158,-506.0
103160,-900.0
103161,-783.0
103162,-517.0
103163,-519.0
103164,-1076.0
103165,-530.0
103166,-580.0
103167,-519.0
103168,-512.0
103169,-1869.0
103170,-882.0
103171,-517.0
103173,-500.0
103174,-2257.0
103175,-529.0
103176,-508.0
103177,-514.0
103178,-1591.0
103179,-1354.0
103180,-528.0
103181,-2205.0
103184,-500.0
103185,-505.0
103187,-501.0
103189,-1063.0
103190,-521.0
103191,-509.0
103192,-716.0
103194,-683.0
103195,-500.0
103196,-527.0
103199,-1250.0
103200,-507.0
103201,-880.0
103202,-1388.0
103203,-535.0
103204,-850.0
103205,-510.0
103206,-2069.0
103207,-523.0
103208,-517.0
103209,-521.0
103210,-558.0
103211,-1001.0
103213,-1633.0
103214,-508.0
103215,-555.0
103216,-1670.0
103218,-507.0
103219,-2243.0
103221,-1543.0
103222,-812.0
103224,-513.0
103226,-525.0
103228,-513.0
103229,-517.0
103230,-503.0
103231,-513.0
103232,-524.0
103234,-505.0
103236,-650.0
103237,-825.0
103238,-1007.0
103241,-508.0
103243,-962.0
103244,-526.0
103245,-541.0
103247,-530.0
103250,-510.0
103251,-503.0
103252,-688.0
103253,-524.0
103255,-510.0
103256,-504.0
103257,-501.0
103258,-778.0
103259,-1092.0
103262,-658.0
103263,-505.0
103264,-735.0
103266,-1757.0
103268,-523.0
103269,-504.0
103270,-516.0
103271,-985.0
103272,-501.0
103273,-514.0
103274,-713.0
103275,-1984.0
103276,-509.0
103277,-785.0
103278,-500.0
103279,-538.0
103280,-1449.0
103281,-504.0
103282,-1231.0
103283,-571.0
103284,-500.0
103285,-518.0
103286,-541.0
103287,-2908.0
103289,-940.0
103290,-1900.0
103291,-1142.0
103293,-504.0
103294,-529.0
103295,-513.0
103297,-1781.0
103298,-541.0
103299,-2261.0
103300,-511.0
103302,-504.0
103303,-726.0
103304,-563.0
103305,-537.0
103307,-500.0
103308,-504.0
103309,-626.0
103310,-2442.0
103312,-503.0
103313,-526.0
103314,-527.0
103315,-506.0
103317,-512.0
103318,-716.0
103319,-527.0
103321,-560.0
103322,-2729.0
103324,-1799.0
103325,-2416.0
103326,-676.0
103327,-518.0
103328,-521.0
103329,-2586.0
103330,-2173.0
103331,-764.0
103333,-2217.0
103334,-521.0
103336,-515.0
103337,-953.0
103338,-806.0
103339,-690.0
103340,-511.0
103341,-520.0
103342,-526.0
103343,-1134.0
103344,-511.0
103345,-751.0
103346,-500.0
103348,-1512.0
103349,-516.0
103350,-1688.0
103351,-501.0
103352,-2705.0
103354,-506.0
103355,-1132.0
103356,-518.0
103357,-503.0
103359,-510.0
103360,-961.0
103363,-501.0
103364,-512.0
103365,-1064.0
103366,-951.0
103367,-2444.0
103368,-1574.0
103369,-964.0
103370,-509.0
103371,-512.0
103372,-2276.0
103373,-2311.0
103375,-508.0
103376,-500.0
103377,-503.0
103378,-510.0
103379,-564.0
103380,-512.0
103381,-2217.0
103382,-507.0
103383,-505.0
103384,-546.0
103385,-548.0
103386,-504.0
103387,-2188.0
103388,-504.0
103389,-823.0
103390,-514.0
103391,-1846.0
103392,-510.0
103393,-524.0
103395,-1545.0
103396,-1209.0
103398,-2596.0
103399,-505.0
103400,-517.0
103401,-508.0
103402,-505.0
103403,-915.0
103404,-507.0
103405,-1982.0
103406,-579.0
103407,-503.0
103408,-519.0
103409,-512.0
103410,-550.0
103411,-502.0
103412,-883.0
103413,-515.0
103414,-1411.0
103415,-798.0
103416,-501.0
103417,-522.0
103418,-504.0
103420,-670.0
103421,-528.0
103422,-515.0
103423,-1092.0
103425,-519.0
103426,-1237.0
103427,-524.0
103428,-527.0
103429,-939.0
103430,-667.0
103431,-1031.0
103432,-2092.0
103433,-1821.0
103434,-523.0
103435,-1042.0
103436,-1384.0
103437,-1465.0
103440,-504.0
103442,-521.0
103444,-1901.0
103445,-525.0
103446,-511.0
103447,-505.0
103448,-500.0
103449,-1002.0
103450,-542.0
103451,-522.0
103453,-501.0
103454,-510.0
103455,-924.0
103456,-566.0
103457,-716.0
103458,-567.0
103459,-504.0
103460,-536.0
103461,-2504.0
103462,-506.0
103463,-504.0
103464,-1842.0
103465,-523.0
103466,-1189.0
103467,-511.0
103468,-531.0
103470,-590.0
103471,-523.0
103472,-1448.0
103473,-520.0
103474,-587.0
103477,-500.0
103478,-1658.0
103479,-1420.0
103480,-1475.0
103481,-602.0
103482,-658.0
103483,-676.0
103484,-530.0
103485,-515.0
103486,-505.0
103487,-531.0
103488,-2205.0
103489,-504.0
103490,-523.0
103491,-1277.0
103492,-2329.0
103493,-509.0
103494,-602.0
103496,-505.0
103497,-513.0
103498,-1344.0
103499,-1464.0
103500,-511.0
103501,-1829.0
103502,-525.0
103503,-507.0
103504,-1215.0
103506,-1962.0
103508,-652.0
103509,-513.0
103512,-522.0
103513,-524.0
103514,-509.0
103515,-508.0
103516,-503.0
103517,-520.0
103518,-527.0
103519,-1080.0
103520,-501.0
103522,-518.0
103523,-524.0
103525,-785.0
103528,-509.0
103529,-2388.0
103530,-522.0
103531,-655.0
103533,-509.0
103534,-1194.0
103535,-508.0
103536,-877.0
103537,-509.0
103538,-735.0
103539,-508.0
103540,-528.0
103541,-500.0
103542,-507.0
103544,-1467.0
103545,-517.0
103547,-2126.0
103548,-1581.0
103549,-1120.0
103550,-923.0
103551,-2890.0
103553,-876.0
103555,-515.0
103556,-502.0
103557,-530.0
103558,-522.0
103559,-557.0
103562,-524.0
103563,-513.0
103565,-817.0
103567,-508.0
103568,-546.0
103569,-526.0
103571,-1252.0
103572,-669.0
103574,-537.0
103575,-540.0
103578,-524.0
103579,-514.0
103580,-620.0
103581,-504.0
103582,-506.0
103583,-516.0
103585,-512.0
103586,-526.0
103587,-524.0
103590,-523.0
103591,-716.0
103592,-2080.0
103593,-523.0
103594,-548.0
103595,-506.0
103596,-1809.0
103597,-519.0
103599,-526.0
103600,-522.0
103602,-514.0
103603,-523.0
103604,-1744.0
103605,-1169.0
103606,-1179.0
103607,-2660.0
103608,-2182.0
103609,-524.0
103610,-519.0
103611,-1921.0
103613,-521.0
103614,-512.0
103615,-511.0
103617,-576.0
103618,-500.0
103619,-507.0
103620,-562.0
103621,-525.0
103623,-1682.0
103624,-504.0
103626,-502.0
103627,-1456.0
103628,-502.0
103629,-532.0
103630,-509.0
103631,-500.0
103632,-514.0
103633,-506.0
103634,-513.0
103636,-507.0
103637,-2479.0
103638,-2401.0
103639,-521.0
103640,-508.0
103642,-517.0
103643,-1429.0
103644,-1778.0
103646,-525.0
103647,-591.0
103648,-1024.0
103649,-525.0
103650,-757.0
103651,-2259.0
103652,-1927.0
103653,-508.0
103656,-519.0
103657,-516.0
103658,-1631.0
103659,-695.0
103660,-511.0
103661,-510.0
103662,-507.0
103663,-1272.0
103664,-520.0
103666,-524.0
103667,-511.0
103668,-512.0
103669,-659.0
103670,-506.0
103671,-534.0
103672,-524.0
103673,-1360.0
103677,-660.0
103678,-1167.0
103681,-518.0
103682,-565.0
103687,-506.0
103688,-1303.0
103689,-505.0
103690,-500.0
103691,-503.0
103692,-521.0
103693,-507.0
103694,-512.0
103697,-1889.0
103699,-518.0
103700,-2048.0
103702,-577.0
103703,-525.0
103704,-527.0
103705,-507.0
103706,-541.0
103707,-528.0
103708,-534.0
103709,-1877.0
103710,-513.0
103711,-507.0
103712,-512.0
103713,-515.0
103714,-812.0
103715,-1145.0
103718,-1350.0
103719,-1115.0
103721,-520.0
103722,-504.0
103723,-511.0
103724,-501.0
103726,-511.0
103727,-899.0
103728,-533.0
103730,-523.0
103731,-506.0
103732,-519.0
103733,-531.0
103734,-519.0
103735,-504.0
103736,-637.0
103737,-521.0
103738,-504.0
103741,-1277.0
103742,-508.0
103743,-640.0
103744,-1129.0
103745,-1264.0
103746,-1164.0
103747,-2866.0
103748,-511.0
103749,-1104.0
103750,-503.0
103751,-729.0
103752,-720.0
103753,-509.0
103754,-500.0
103755,-1887.0
103756,-504.0
103757,-1782.0
103758,-508.0
103759,-1767.0
103760,-521.0
103761,-1713.0
103762,-859.0
103763,-564.0
103764,-515.0
103765,-747.0
103766,-616.0
103767,-600.0
103768,-531.0
103770,-501.0
103772,-520.0
103773,-891.0
103774,-836.0
103775,-1446.0
103776,-523.0
103777,-501.0
103778,-521.0
103779,-1100.0
103781,-513.0
103783,-522.0
103784,-527.0
103785,-2494.0
103786,-524.0
103787,-2598.0
103788,-501.0
103790,-507.0
103791,-510.0
103792,-1549.0
103793,-752.0
103794,-509.0
103795,-2382.0
103796,-511.0
103797,-509.0
103798,-2752.0
103799,-520.0
103800,-513.0
103801,-976.0
103802,-2508.0
103803,-509.0
103804,-503.0
103805,-511.0
103806,-501.0
103808,-522.0
103809,-521.0
103810,-567.0
103811,-760.0
103812,-510.0
103813,-735.0
103815,-513.0
103816,-586.0
103817,-748.0
103818,-529.0
103819,-1608.0
103820,-507.0
103822,-611.0
